,Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
836,TYXA253,Admittance Array Data Point 253,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
837,TYXA254,Admittance Array Data Point 254,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
838,TYXA255,Admittance Array Data Point 255,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
839,TYXA256,Admittance Array Data Point 256,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
840,TYXP001,Pressure Array Data Point 001,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
841,TYXP002,Pressure Array Data Point 002,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
842,TYXP003,Pressure Array Data Point 003,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
843,TYXP004,Pressure Array Data Point 004,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
844,TYXP005,Pressure Array Data Point 005,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
845,TYXP006,Pressure Array Data Point 006,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
846,TYXP007,Pressure Array Data Point 007,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
847,TYXP008,Pressure Array Data Point 008,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
848,TYXP009,Pressure Array Data Point 009,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
849,TYXP010,Pressure Array Data Point 010,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
850,TYXP011,Pressure Array Data Point 011,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
851,TYXP012,Pressure Array Data Point 012,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
852,TYXP013,Pressure Array Data Point 013,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
853,TYXP014,Pressure Array Data Point 014,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
854,TYXP015,Pressure Array Data Point 015,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
855,TYXP016,Pressure Array Data Point 016,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
856,TYXP017,Pressure Array Data Point 017,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
857,TYXP018,Pressure Array Data Point 018,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
858,TYXP019,Pressure Array Data Point 019,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
859,TYXP020,Pressure Array Data Point 020,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
860,TYXP021,Pressure Array Data Point 021,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
861,TYXP022,Pressure Array Data Point 022,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
862,TYXP023,Pressure Array Data Point 023,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
863,TYXP024,Pressure Array Data Point 024,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
864,TYXP025,Pressure Array Data Point 025,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
865,TYXP026,Pressure Array Data Point 026,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
866,TYXP027,Pressure Array Data Point 027,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
867,TYXP028,Pressure Array Data Point 028,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
868,TYXP029,Pressure Array Data Point 029,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
869,TYXP030,Pressure Array Data Point 030,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
870,TYXP031,Pressure Array Data Point 031,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
871,TYXP032,Pressure Array Data Point 032,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
872,TYXP033,Pressure Array Data Point 033,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
873,TYXP034,Pressure Array Data Point 034,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
874,TYXP035,Pressure Array Data Point 035,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
875,TYXP036,Pressure Array Data Point 036,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
876,TYXP037,Pressure Array Data Point 037,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
877,TYXP038,Pressure Array Data Point 038,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
878,TYXP039,Pressure Array Data Point 039,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
879,TYXP040,Pressure Array Data Point 040,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
880,TYXP041,Pressure Array Data Point 041,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
881,TYXP042,Pressure Array Data Point 042,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
882,TYXP043,Pressure Array Data Point 043,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
883,TYXP044,Pressure Array Data Point 044,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
884,TYXP045,Pressure Array Data Point 045,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
885,TYXP046,Pressure Array Data Point 046,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
886,TYXP047,Pressure Array Data Point 047,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
887,TYXP048,Pressure Array Data Point 048,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
888,TYXP049,Pressure Array Data Point 049,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
889,TYXP050,Pressure Array Data Point 050,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
890,TYXP051,Pressure Array Data Point 051,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
891,TYXP052,Pressure Array Data Point 052,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
892,TYXP053,Pressure Array Data Point 053,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
893,TYXP054,Pressure Array Data Point 054,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
894,TYXP055,Pressure Array Data Point 055,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
895,TYXP056,Pressure Array Data Point 056,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
896,TYXP057,Pressure Array Data Point 057,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
897,TYXP058,Pressure Array Data Point 058,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
898,TYXP059,Pressure Array Data Point 059,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
899,TYXP060,Pressure Array Data Point 060,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
900,TYXP061,Pressure Array Data Point 061,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
901,TYXP062,Pressure Array Data Point 062,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
902,TYXP063,Pressure Array Data Point 063,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
903,TYXP064,Pressure Array Data Point 064,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
904,TYXP065,Pressure Array Data Point 065,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
905,TYXP066,Pressure Array Data Point 066,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
906,TYXP067,Pressure Array Data Point 067,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
907,TYXP068,Pressure Array Data Point 068,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
908,TYXP069,Pressure Array Data Point 069,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
909,TYXP070,Pressure Array Data Point 070,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
910,TYXP071,Pressure Array Data Point 071,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
911,TYXP072,Pressure Array Data Point 072,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
912,TYXP073,Pressure Array Data Point 073,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
913,TYXP074,Pressure Array Data Point 074,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
914,TYXP075,Pressure Array Data Point 075,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
915,TYXP076,Pressure Array Data Point 076,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
916,TYXP077,Pressure Array Data Point 077,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
917,TYXP078,Pressure Array Data Point 078,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
918,TYXP079,Pressure Array Data Point 079,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
919,TYXP080,Pressure Array Data Point 080,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
920,TYXP081,Pressure Array Data Point 081,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
921,TYXP082,Pressure Array Data Point 082,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
922,TYXP083,Pressure Array Data Point 083,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
923,TYXP084,Pressure Array Data Point 084,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
924,TYXP085,Pressure Array Data Point 085,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
925,TYXP086,Pressure Array Data Point 086,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
926,TYXP087,Pressure Array Data Point 087,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
927,TYXP088,Pressure Array Data Point 088,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
928,TYXP089,Pressure Array Data Point 089,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
929,TYXP090,Pressure Array Data Point 090,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
930,TYXP091,Pressure Array Data Point 091,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
931,TYXP092,Pressure Array Data Point 092,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
932,TYXP093,Pressure Array Data Point 093,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
933,TYXP094,Pressure Array Data Point 094,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
934,TYXP095,Pressure Array Data Point 095,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
935,TYXP096,Pressure Array Data Point 096,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
936,TYXP097,Pressure Array Data Point 097,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
937,TYXP098,Pressure Array Data Point 098,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
938,TYXP099,Pressure Array Data Point 099,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
939,TYXP100,Pressure Array Data Point 100,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
940,TYXP101,Pressure Array Data Point 101,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
941,TYXP102,Pressure Array Data Point 102,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
942,TYXP103,Pressure Array Data Point 103,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
943,TYXP104,Pressure Array Data Point 104,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
944,TYXP105,Pressure Array Data Point 105,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
945,TYXP106,Pressure Array Data Point 106,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
946,TYXP107,Pressure Array Data Point 107,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
947,TYXP108,Pressure Array Data Point 108,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
948,TYXP109,Pressure Array Data Point 109,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
949,TYXP110,Pressure Array Data Point 110,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
950,TYXP111,Pressure Array Data Point 111,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
951,TYXP112,Pressure Array Data Point 112,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
952,TYXP113,Pressure Array Data Point 113,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
953,TYXP114,Pressure Array Data Point 114,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
954,TYXP115,Pressure Array Data Point 115,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
955,TYXP116,Pressure Array Data Point 116,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
956,TYXP117,Pressure Array Data Point 117,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
957,TYXP118,Pressure Array Data Point 118,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
958,TYXP119,Pressure Array Data Point 119,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
959,TYXP120,Pressure Array Data Point 120,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
960,TYXP121,Pressure Array Data Point 121,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
961,TYXP122,Pressure Array Data Point 122,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
962,TYXP123,Pressure Array Data Point 123,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
963,TYXP124,Pressure Array Data Point 124,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
964,TYXP125,Pressure Array Data Point 125,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
965,TYXP126,Pressure Array Data Point 126,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
966,TYXP127,Pressure Array Data Point 127,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
967,TYXP128,Pressure Array Data Point 128,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
968,TYXP129,Pressure Array Data Point 129,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
969,TYXP130,Pressure Array Data Point 130,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
970,TYXP131,Pressure Array Data Point 131,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
971,TYXP132,Pressure Array Data Point 132,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
972,TYXP133,Pressure Array Data Point 133,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
973,TYXP134,Pressure Array Data Point 134,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
974,TYXP135,Pressure Array Data Point 135,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
975,TYXP136,Pressure Array Data Point 136,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
976,TYXP137,Pressure Array Data Point 137,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
977,TYXP138,Pressure Array Data Point 138,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
978,TYXP139,Pressure Array Data Point 139,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
979,TYXP140,Pressure Array Data Point 140,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
980,TYXP141,Pressure Array Data Point 141,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
981,TYXP142,Pressure Array Data Point 142,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
982,TYXP143,Pressure Array Data Point 143,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
983,TYXP144,Pressure Array Data Point 144,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
984,TYXP145,Pressure Array Data Point 145,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
985,TYXP146,Pressure Array Data Point 146,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
986,TYXP147,Pressure Array Data Point 147,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
987,TYXP148,Pressure Array Data Point 148,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
988,TYXP149,Pressure Array Data Point 149,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
989,TYXP150,Pressure Array Data Point 150,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
990,TYXP151,Pressure Array Data Point 151,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
991,TYXP152,Pressure Array Data Point 152,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
992,TYXP153,Pressure Array Data Point 153,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
993,TYXP154,Pressure Array Data Point 154,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
994,TYXP155,Pressure Array Data Point 155,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
995,TYXP156,Pressure Array Data Point 156,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
996,TYXP157,Pressure Array Data Point 157,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
997,TYXP158,Pressure Array Data Point 158,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
998,TYXP159,Pressure Array Data Point 159,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
999,TYXP160,Pressure Array Data Point 160,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1000,TYXP161,Pressure Array Data Point 161,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1001,TYXP162,Pressure Array Data Point 162,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1002,TYXP163,Pressure Array Data Point 163,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1003,TYXP164,Pressure Array Data Point 164,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1004,TYXP165,Pressure Array Data Point 165,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1005,TYXP166,Pressure Array Data Point 166,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1006,TYXP167,Pressure Array Data Point 167,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1007,TYXP168,Pressure Array Data Point 168,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1008,TYXP169,Pressure Array Data Point 169,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1009,TYXP170,Pressure Array Data Point 170,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
1010,TYXP171,Pressure Array Data Point 171,P_AUXTYM,Audiometry - Tympanometry,2017,2020,Examination,None
